Round,Attack,Sample_Index,Sample_Path,Seed_Path,"(Seed_label, Sample_label)"
18,PGD,7,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_12.npy,"(91, 70)"
18,PGD,8,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_1.npy,"(56, 91)"
18,PGD,9,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_7.npy,"(57, 69)"
18,PGD,10,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_3.npy,"(56, 49)"
18,PGD,11,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_28.npy,"(56, 49)"
18,PGD,12,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_12.npy,"(91, 71)"
18,PGD,13,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_18.npy,"(56, 91)"
18,PGD,14,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_28.npy,"(49, 56)"
18,PGD,15,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_14.npy,"(49, 6)"
18,PGD,16,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_26.npy,"(56, 90)"
18,PGD,17,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(70, 88)"
18,PGD,18,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(90, 88)"
18,PGD,19,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_5.npy,"(91, 71)"
18,PGD,20,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_16.npy,"(57, 6)"
18,PGD,21,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_28.npy,"(91, 71)"
18,PGD,22,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_23.npy,"(91, 71)"
18,PGD,23,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_11.npy,"(56, 91)"
18,PGD,24,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_14.npy,"(56, 90)"
18,PGD,25,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_3.npy,"(88, 56)"
18,PGD,26,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_18.npy,"(71, 70)"
18,PGD,27,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_22.npy,"(56, 90)"
18,PGD,28,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_1.npy,"(90, 88)"
18,PGD,29,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(90, 88)"
19,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_1.npy,"(91, 71)"
19,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_25.npy,"(9, 91)"
19,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_29.npy,"(71, 90)"
19,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_1.npy,"(56, 56)"
19,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_22.npy,"(56, 71)"
19,DeepFool,5,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_18.npy,"(91, 88)"
19,DeepFool,6,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_18.npy,"(91, 71)"
19,DeepFool,7,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_3.npy,"(9, 90)"
19,DeepFool,8,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_2.npy,"(56, 71)"
19,DeepFool,9,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_16.npy,"(91, 70)"
19,DeepFool,10,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(57, 49)"
19,DeepFool,11,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_24.npy,"(53, 53)"
19,DeepFool,12,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_11.npy,"(53, 88)"
19,DeepFool,13,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_19.npy,"(71, 70)"
19,DeepFool,14,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_29.npy,"(56, 70)"
19,DeepFool,15,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_22.npy,"(56, 56)"
19,DeepFool,16,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_20.npy,"(88, 9)"
19,DeepFool,17,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_13.npy,"(90, 70)"
19,DeepFool,18,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_19.npy,"(91, 91)"
19,DeepFool,19,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_3.npy,"(56, 56)"
19,DeepFool,20,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_12.npy,"(56, 56)"
20,FGM,0,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_10.npy,"(71, 70)"
20,FGM,1,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_3.npy,"(70, 56)"
20,FGM,2,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_18.npy,"(91, 71)"
20,FGM,3,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_8.npy,"(91, 90)"
20,FGM,4,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_15.npy,"(70, 53)"
20,FGM,5,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_25.npy,"(91, 70)"
20,FGM,6,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_24.npy,"(71, 70)"
20,FGM,7,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_12.npy,"(56, 70)"
20,FGM,8,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_18.npy,"(70, 88)"
20,FGM,9,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_9.npy,"(71, 70)"
20,FGM,10,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(70, 88)"
20,FGM,11,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_13.npy,"(91, 56)"
20,FGM,12,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_29.npy,"(70, 56)"
20,FGM,13,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_14.npy,"(91, 71)"
20,FGM,14,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_8.npy,"(70, 91)"
20,FGM,15,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_14.npy,"(49, 56)"
20,FGM,16,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_13.npy,"(70, 91)"
20,FGM,17,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_9.npy,"(71, 36)"
20,FGM,18,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_17.npy,"(56, 90)"
20,FGM,19,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_15.npy,"(56, 91)"
20,FGM,20,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_25.npy,"(91, 90)"
20,FGM,21,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_1.npy,"(71, 91)"
20,FGM,22,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_14.npy,"(56, 6)"
20,FGM,23,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_11.npy,"(49, 71)"
20,FGM,24,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_0.npy,"(49, 56)"
20,FGM,25,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_3.npy,"(56, 91)"
20,FGM,26,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_5.npy,"(91, 90)"
20,FGM,27,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_3.npy,"(71, 9)"
20,FGM,28,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_19.npy,"(56, 91)"
20,FGM,29,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_13.npy,"(88, 71)"
22,FGM,0,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_29.npy,"(71, 70)"
22,FGM,1,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_22.npy,"(91, 71)"
22,FGM,2,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_19.npy,"(88, 9)"
22,FGM,3,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_8.npy,"(88, 56)"
22,FGM,4,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_1.npy,"(88, 71)"
22,FGM,5,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_17.npy,"(91, 71)"
22,FGM,6,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_14.npy,"(70, 69)"
22,FGM,7,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_21.npy,"(71, 70)"
22,FGM,8,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_20.npy,"(56, 57)"
22,FGM,9,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_24.npy,"(70, 71)"
22,FGM,10,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_19.npy,"(56, 91)"
22,FGM,11,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_9.npy,"(69, 57)"
22,FGM,12,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_6.npy,"(71, 70)"
22,FGM,13,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_7.npy,"(70, 53)"
22,FGM,14,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_21.npy,"(88, 9)"
22,FGM,15,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_24.npy,"(91, 56)"
22,FGM,16,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_18.npy,"(70, 71)"
22,FGM,17,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_25.npy,"(71, 91)"
22,FGM,18,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_18.npy,"(91, 90)"
22,FGM,19,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_11.npy,"(56, 91)"
22,FGM,20,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_26.npy,"(91, 56)"
22,FGM,21,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_26.npy,"(88, 70)"
22,FGM,22,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_8.npy,"(91, 56)"
22,FGM,23,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_14.npy,"(56, 90)"
22,FGM,24,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_19.npy,"(49, 56)"
22,FGM,25,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_11.npy,"(49, 71)"
22,FGM,26,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_12.npy,"(91, 56)"
22,FGM,27,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_5.npy,"(91, 71)"
22,FGM,28,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_9.npy,"(91, 90)"
22,FGM,29,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_7.npy,"(70, 53)"
23,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_11.npy,"(49, 71)"
23,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_17.npy,"(90, 70)"
23,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_16.npy,"(57, 49)"
23,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_10.npy,"(57, 90)"
23,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_11.npy,"(56, 91)"
23,DeepFool,5,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_28.npy,"(56, 49)"
23,DeepFool,6,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_20.npy,"(56, 6)"
23,DeepFool,7,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_9.npy,"(88, 71)"
23,DeepFool,8,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_8.npy,"(88, 49)"
23,DeepFool,9,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_24.npy,"(70, 49)"
23,DeepFool,10,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_26.npy,"(56, 91)"
23,DeepFool,11,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_17.npy,"(88, 30)"
23,DeepFool,12,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_17.npy,"(70, 90)"
23,DeepFool,13,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_13.npy,"(70, 71)"
23,DeepFool,14,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_20.npy,"(71, 70)"
23,DeepFool,15,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_6.npy,"(53, 53)"
23,DeepFool,16,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_16.npy,"(56, 56)"
23,DeepFool,17,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_2.npy,"(56, 71)"
23,DeepFool,18,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(56, 71)"
23,DeepFool,19,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_4.npy,"(70, 9)"
23,DeepFool,20,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_14.npy,"(6, 88)"
23,DeepFool,21,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_22.npy,"(9, 91)"
23,DeepFool,22,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_21.npy,"(70, 49)"
23,DeepFool,23,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_20.npy,"(91, 88)"
23,DeepFool,24,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_23.npy,"(56, 56)"
23,DeepFool,25,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_16.npy,"(30, 88)"
23,DeepFool,26,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_20.npy,"(56, 91)"
25,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(80, 88)"
25,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_26.npy,"(70, 71)"
25,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_24.npy,"(70, 70)"
25,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_25.npy,"(57, 57)"
