Round,Index,True Label,Predict Label
29,18,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
29,19,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
29,20,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
29,21,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
29,22,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
29,23,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
29,24,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
29,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
29,26,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
29,27,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
29,28,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
29,29,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,0,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,1,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,2,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,3,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,5,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
30,6,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,7,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,8,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,9,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
30,10,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
30,11,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
30,12,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,13,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,14,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
30,15,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,16,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,17,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,18,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,19,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
30,20,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
30,21,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,22,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,23,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
30,24,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,26,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
30,27,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,28,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
30,29,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,0,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,1,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
31,2,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,4,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,5,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,6,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,7,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,8,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,9,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,10,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,11,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,12,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
31,13,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,14,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,15,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,16,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
31,17,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,18,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,19,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,20,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,21,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,22,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
31,23,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,24,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
31,26,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
31,27,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
31,28,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
31,29,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,0,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,1,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,2,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,5,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
32,6,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,7,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,8,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,9,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,10,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,11,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,12,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,13,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,14,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
32,15,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,16,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,17,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,18,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,19,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,20,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
32,21,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,22,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,23,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,24,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
32,26,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,27,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
32,28,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
32,29,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
33,0,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
33,1,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,2,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
33,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
33,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
33,5,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
33,6,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,7,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
33,8,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,9,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,10,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,11,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,12,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,13,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,14,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
33,15,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
33,16,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,17,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,18,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,19,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
33,20,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
33,21,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
33,22,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
33,23,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,24,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
33,25,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
33,26,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
33,27,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
33,28,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
33,29,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,0,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,1,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
34,2,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,3,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,4,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,5,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
34,6,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
34,7,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,8,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,9,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,10,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,11,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
34,12,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,13,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
34,14,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
34,15,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,16,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,17,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
34,18,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
34,19,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
34,20,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,21,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
34,22,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
34,23,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,24,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,25,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
34,26,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
34,27,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
34,28,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
34,29,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,0,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,1,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,2,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,4,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
35,5,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,6,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,7,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,8,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,9,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,10,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,11,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
35,12,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,13,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,14,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,15,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
35,16,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
35,17,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,18,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,19,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
35,20,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
35,21,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,22,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,23,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,24,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
35,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
35,26,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
35,27,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
35,28,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
35,29,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
36,0,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
36,1,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
36,2,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
36,3,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,5,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
36,6,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
36,7,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
36,8,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
36,9,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,10,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
36,11,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,12,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,13,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
36,14,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,15,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,16,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
36,17,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
36,18,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
36,19,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
36,20,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
36,21,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
36,22,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,23,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
36,24,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
36,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
36,26,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
36,27,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
36,28,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
36,29,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,0,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
37,1,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,2,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
37,3,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
37,4,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
37,5,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,6,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
37,7,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
37,8,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,9,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
37,10,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,11,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
37,12,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
37,13,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,14,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
37,15,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
37,16,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,17,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
37,18,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
37,19,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
37,20,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
37,21,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,22,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
37,23,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,24,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
37,25,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
37,26,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
37,27,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
37,28,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
37,29,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,0,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,1,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,2,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
38,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
38,5,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
38,6,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
38,7,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,8,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
38,9,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
38,10,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,11,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
38,12,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,13,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
38,14,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,15,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
38,16,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,17,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
38,18,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
38,19,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,20,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
38,21,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
38,22,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
38,23,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
38,24,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,25,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,26,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
38,27,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,28,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
38,29,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
39,0,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,1,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,2,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
39,3,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
39,4,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
39,5,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
39,6,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,7,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,8,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
39,9,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,10,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,11,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,12,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
39,13,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
39,14,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,15,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
39,16,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
39,17,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
39,18,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,19,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,20,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
39,21,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
39,22,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,23,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
39,24,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
39,25,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
39,26,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,27,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
39,28,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
39,29,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
40,0,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,1,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,2,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,3,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
40,4,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
40,5,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
40,6,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
40,7,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
40,8,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,9,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
40,10,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,11,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
40,12,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,13,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
40,14,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
40,15,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
40,16,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,17,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,18,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,19,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
40,20,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
40,21,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,22,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,23,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
40,24,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,25,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
40,26,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
40,27,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
40,28,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
40,29,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
41,0,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
41,1,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,2,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,3,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,4,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
41,5,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,6,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
41,7,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,8,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,9,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,10,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,11,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,12,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
41,13,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
41,14,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
41,15,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
41,16,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,17,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,18,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
41,19,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
41,20,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
41,21,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,22,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
41,23,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,24,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,25,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
41,26,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
41,27,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
41,28,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
41,29,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
42,0,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
42,1,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
42,2,"tensor(17, device='cuda:1')","tensor(67, device='cuda:1')"
42,3,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
42,4,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
42,5,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
42,6,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
42,7,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
42,8,"tensor(67, device='cuda:1')","tensor(96, device='cuda:1')"
42,9,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
42,10,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
42,11,"tensor(67, device='cuda:1')","tensor(17, device='cuda:1')"
42,12,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
42,13,"tensor(96, device='cuda:1')","tensor(67, device='cuda:1')"
42,14,"tensor(17, device='cuda:1')","tensor(96, device='cuda:1')"
42,15,"tensor(96, device='cuda:1')","tensor(17, device='cuda:1')"
