Round,Index,True Label,Predict Label
21,18,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
21,19,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
21,20,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
21,21,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
21,22,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
21,23,"tensor(87, device='cuda:0')","tensor(79, device='cuda:0')"
21,24,"tensor(87, device='cuda:0')","tensor(35, device='cuda:0')"
21,25,"tensor(38, device='cuda:0')","tensor(70, device='cuda:0')"
21,26,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
21,27,"tensor(60, device='cuda:0')","tensor(10, device='cuda:0')"
21,28,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
21,29,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
23,0,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
23,1,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
23,2,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
23,3,"tensor(54, device='cuda:0')","tensor(87, device='cuda:0')"
23,4,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
23,5,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
23,6,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
23,7,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
23,8,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
23,9,"tensor(70, device='cuda:0')","tensor(10, device='cuda:0')"
23,10,"tensor(54, device='cuda:0')","tensor(38, device='cuda:0')"
23,11,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
23,12,"tensor(38, device='cuda:0')","tensor(28, device='cuda:0')"
23,13,"tensor(38, device='cuda:0')","tensor(10, device='cuda:0')"
23,14,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
23,15,"tensor(87, device='cuda:0')","tensor(10, device='cuda:0')"
23,16,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
23,17,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
23,18,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
23,19,"tensor(38, device='cuda:0')","tensor(28, device='cuda:0')"
23,20,"tensor(10, device='cuda:0')","tensor(87, device='cuda:0')"
23,21,"tensor(28, device='cuda:0')","tensor(8, device='cuda:0')"
23,22,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
23,23,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
23,24,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
23,25,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
23,26,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
23,27,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
23,28,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
23,29,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
24,0,"tensor(35, device='cuda:0')","tensor(54, device='cuda:0')"
24,1,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,2,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
24,3,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
24,4,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
24,5,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,6,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
24,7,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
24,8,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
24,9,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,10,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
24,11,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,12,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
24,13,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
24,14,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
24,15,"tensor(8, device='cuda:0')","tensor(35, device='cuda:0')"
24,16,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
24,17,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
24,18,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,19,"tensor(7, device='cuda:0')","tensor(10, device='cuda:0')"
24,20,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
24,21,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
24,22,"tensor(38, device='cuda:0')","tensor(21, device='cuda:0')"
24,23,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
24,24,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
24,25,"tensor(8, device='cuda:0')","tensor(28, device='cuda:0')"
24,26,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
24,27,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
24,28,"tensor(87, device='cuda:0')","tensor(79, device='cuda:0')"
24,29,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
26,0,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
26,1,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,2,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
26,3,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
26,4,"tensor(21, device='cuda:0')","tensor(38, device='cuda:0')"
26,5,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,6,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,7,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
26,8,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
26,9,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
26,10,"tensor(87, device='cuda:0')","tensor(54, device='cuda:0')"
26,11,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,12,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
26,13,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
26,14,"tensor(54, device='cuda:0')","tensor(38, device='cuda:0')"
26,15,"tensor(10, device='cuda:0')","tensor(87, device='cuda:0')"
26,16,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,17,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
26,18,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
26,19,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
26,20,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
26,21,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
26,22,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
26,23,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
26,24,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
26,25,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
26,26,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
26,27,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
26,28,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
26,29,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
27,2,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
27,6,"tensor(38, device='cuda:0')","tensor(35, device='cuda:0')"
27,7,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
27,14,"tensor(8, device='cuda:0')","tensor(28, device='cuda:0')"
27,16,"tensor(38, device='cuda:0')","tensor(10, device='cuda:0')"
27,17,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
27,18,"tensor(60, device='cuda:0')","tensor(10, device='cuda:0')"
27,19,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
27,23,"tensor(7, device='cuda:0')","tensor(8, device='cuda:0')"
27,24,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
28,0,"tensor(87, device='cuda:0')","tensor(35, device='cuda:0')"
28,1,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
28,2,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,3,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,4,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,5,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
28,6,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
28,7,"tensor(10, device='cuda:0')","tensor(87, device='cuda:0')"
28,8,"tensor(7, device='cuda:0')","tensor(38, device='cuda:0')"
28,9,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
28,10,"tensor(87, device='cuda:0')","tensor(10, device='cuda:0')"
28,11,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,12,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,13,"tensor(8, device='cuda:0')","tensor(28, device='cuda:0')"
28,14,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
28,15,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
28,16,"tensor(87, device='cuda:0')","tensor(35, device='cuda:0')"
28,17,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,18,"tensor(8, device='cuda:0')","tensor(28, device='cuda:0')"
28,19,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
28,20,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
28,21,"tensor(7, device='cuda:0')","tensor(38, device='cuda:0')"
28,22,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
28,23,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,24,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
28,25,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
28,26,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
28,27,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
28,28,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
28,29,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
29,3,"tensor(10, device='cuda:0')","tensor(60, device='cuda:0')"
30,1,"tensor(10, device='cuda:0')","tensor(87, device='cuda:0')"
30,2,"tensor(38, device='cuda:0')","tensor(10, device='cuda:0')"
30,5,"tensor(38, device='cuda:0')","tensor(10, device='cuda:0')"
30,8,"tensor(7, device='cuda:0')","tensor(28, device='cuda:0')"
30,10,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
30,12,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
30,14,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
30,21,"tensor(35, device='cuda:0')","tensor(10, device='cuda:0')"
30,23,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
30,24,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
30,26,"tensor(54, device='cuda:0')","tensor(8, device='cuda:0')"
30,29,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
31,1,"tensor(87, device='cuda:0')","tensor(28, device='cuda:0')"
31,2,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
31,3,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
31,5,"tensor(28, device='cuda:0')","tensor(8, device='cuda:0')"
31,7,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
31,8,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
31,9,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
31,10,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
31,13,"tensor(28, device='cuda:0')","tensor(10, device='cuda:0')"
31,15,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
31,21,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
31,23,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
31,28,"tensor(28, device='cuda:0')","tensor(87, device='cuda:0')"
31,29,"tensor(54, device='cuda:0')","tensor(87, device='cuda:0')"
32,0,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
32,2,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
32,7,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
32,10,"tensor(87, device='cuda:0')","tensor(28, device='cuda:0')"
32,11,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
32,13,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
32,16,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
32,17,"tensor(54, device='cuda:0')","tensor(28, device='cuda:0')"
32,21,"tensor(28, device='cuda:0')","tensor(8, device='cuda:0')"
32,22,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
32,23,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
32,28,"tensor(28, device='cuda:0')","tensor(87, device='cuda:0')"
32,29,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
34,0,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
34,1,"tensor(35, device='cuda:0')","tensor(70, device='cuda:0')"
34,2,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
34,3,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
34,4,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
34,5,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
34,6,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
34,7,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
34,8,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,9,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,10,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,11,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
34,12,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
34,13,"tensor(38, device='cuda:0')","tensor(7, device='cuda:0')"
34,14,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
34,15,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
34,16,"tensor(38, device='cuda:0')","tensor(28, device='cuda:0')"
34,17,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,18,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,19,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
34,20,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,21,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,22,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
34,23,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
34,24,"tensor(87, device='cuda:0')","tensor(35, device='cuda:0')"
34,25,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
34,26,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
34,27,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
34,28,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
34,29,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
35,0,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
35,1,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
35,2,"tensor(87, device='cuda:0')","tensor(10, device='cuda:0')"
35,3,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
35,4,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
35,5,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
35,6,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
35,7,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
35,8,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
35,9,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
35,10,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
35,11,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
35,12,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
35,13,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
35,14,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
35,15,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
35,16,"tensor(60, device='cuda:0')","tensor(10, device='cuda:0')"
35,17,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
35,18,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
35,19,"tensor(8, device='cuda:0')","tensor(28, device='cuda:0')"
35,20,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
35,21,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
35,22,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
35,23,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
35,24,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
35,25,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
35,26,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
35,27,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
35,28,"tensor(8, device='cuda:0')","tensor(87, device='cuda:0')"
35,29,"tensor(35, device='cuda:0')","tensor(8, device='cuda:0')"
37,0,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
37,1,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
37,2,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
37,3,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
37,4,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,5,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
37,6,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
37,7,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
37,8,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
37,9,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
37,10,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
37,11,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
37,12,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
37,13,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
37,14,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,15,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,16,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
37,17,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
37,18,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
37,19,"tensor(7, device='cuda:0')","tensor(38, device='cuda:0')"
37,20,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
37,21,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
37,22,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
37,23,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,24,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
37,25,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
37,26,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,27,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
37,28,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
37,29,"tensor(54, device='cuda:0')","tensor(10, device='cuda:0')"
38,0,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
38,1,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
38,2,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
38,3,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
38,4,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
38,5,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,6,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,7,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,8,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
38,9,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
38,10,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
38,11,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
38,12,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
38,13,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
38,14,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,15,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
38,16,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
38,17,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,18,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,19,"tensor(7, device='cuda:0')","tensor(8, device='cuda:0')"
38,20,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
38,21,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
38,22,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
38,23,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
38,24,"tensor(87, device='cuda:0')","tensor(35, device='cuda:0')"
38,25,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
38,26,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
38,27,"tensor(79, device='cuda:0')","tensor(60, device='cuda:0')"
38,28,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
38,29,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
39,0,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
39,1,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
39,2,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
39,3,"tensor(87, device='cuda:0')","tensor(54, device='cuda:0')"
39,4,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
39,5,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
39,6,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,7,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,8,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
39,9,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,10,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
39,11,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,12,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
39,13,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,14,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
39,15,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
39,16,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
39,17,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
39,18,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
39,19,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
39,20,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
39,21,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
39,22,"tensor(60, device='cuda:0')","tensor(38, device='cuda:0')"
39,23,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
39,24,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
39,25,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
39,26,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
39,27,"tensor(54, device='cuda:0')","tensor(38, device='cuda:0')"
39,28,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
39,29,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
41,0,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
41,1,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,2,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
41,3,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
41,4,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,5,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
41,6,"tensor(38, device='cuda:0')","tensor(7, device='cuda:0')"
41,7,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
41,8,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,9,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
41,10,"tensor(38, device='cuda:0')","tensor(21, device='cuda:0')"
41,11,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,12,"tensor(60, device='cuda:0')","tensor(10, device='cuda:0')"
41,13,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
41,14,"tensor(60, device='cuda:0')","tensor(8, device='cuda:0')"
41,15,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
41,16,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,17,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
41,18,"tensor(35, device='cuda:0')","tensor(28, device='cuda:0')"
41,19,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
41,20,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
41,21,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,22,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
41,23,"tensor(54, device='cuda:0')","tensor(35, device='cuda:0')"
41,24,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
41,25,"tensor(8, device='cuda:0')","tensor(60, device='cuda:0')"
41,26,"tensor(35, device='cuda:0')","tensor(54, device='cuda:0')"
41,27,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
41,28,"tensor(10, device='cuda:0')","tensor(54, device='cuda:0')"
41,29,"tensor(8, device='cuda:0')","tensor(7, device='cuda:0')"
43,0,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
43,1,"tensor(87, device='cuda:0')","tensor(10, device='cuda:0')"
43,2,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
43,3,"tensor(10, device='cuda:0')","tensor(38, device='cuda:0')"
43,4,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
43,5,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
43,6,"tensor(54, device='cuda:0')","tensor(10, device='cuda:0')"
43,7,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
43,8,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
43,9,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
43,10,"tensor(38, device='cuda:0')","tensor(87, device='cuda:0')"
43,11,"tensor(87, device='cuda:0')","tensor(10, device='cuda:0')"
43,12,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
43,13,"tensor(87, device='cuda:0')","tensor(8, device='cuda:0')"
43,14,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
43,15,"tensor(10, device='cuda:0')","tensor(8, device='cuda:0')"
43,16,"tensor(28, device='cuda:0')","tensor(38, device='cuda:0')"
43,17,"tensor(8, device='cuda:0')","tensor(10, device='cuda:0')"
43,18,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
43,19,"tensor(35, device='cuda:0')","tensor(8, device='cuda:0')"
43,20,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
43,21,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
43,22,"tensor(8, device='cuda:0')","tensor(38, device='cuda:0')"
43,23,"tensor(38, device='cuda:0')","tensor(54, device='cuda:0')"
43,24,"tensor(87, device='cuda:0')","tensor(38, device='cuda:0')"
43,25,"tensor(38, device='cuda:0')","tensor(8, device='cuda:0')"
