Round,Attack,Sample_Index,Sample_Path,Seed_Path,"(Seed_label, Sample_label)"
16,Universal,5,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_6.npy,"(56, 88)"
16,Universal,6,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(71, 90)"
16,Universal,7,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_21.npy,"(71, 71)"
16,Universal,8,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_6.npy,"(88, 88)"
16,Universal,9,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_4.npy,"(91, 91)"
16,Universal,10,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_22.npy,"(56, 56)"
16,Universal,11,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_23.npy,"(49, 56)"
16,Universal,12,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 70)"
16,Universal,13,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_23.npy,"(57, 71)"
16,Universal,14,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_16.npy,"(91, 56)"
17,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_8.npy,"(53, 53)"
17,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_3.npy,"(49, 49)"
17,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_8.npy,"(70, 70)"
17,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_13.npy,"(71, 71)"
17,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_4.npy,"(90, 90)"
17,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_21.npy,"(91, 91)"
17,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_27.npy,"(91, 91)"
17,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_22.npy,"(49, 49)"
17,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_15.npy,"(70, 70)"
17,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
17,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_10.npy,"(71, 71)"
17,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_1.npy,"(88, 88)"
17,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_18.npy,"(71, 71)"
17,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
17,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_7.npy,"(69, 69)"
17,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_8.npy,"(71, 71)"
17,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_19.npy,"(70, 70)"
17,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_11.npy,"(91, 91)"
17,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_11.npy,"(6, 6)"
17,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_5.npy,"(71, 71)"
17,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
17,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_5.npy,"(88, 88)"
17,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_15.npy,"(70, 70)"
17,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_25.npy,"(91, 91)"
17,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_1.npy,"(88, 88)"
17,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_15.npy,"(70, 70)"
17,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_4.npy,"(71, 71)"
17,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_17.npy,"(90, 90)"
17,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
17,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_17_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_18.npy,"(71, 71)"
19,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_10.npy,"(91, 71)"
19,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_8.npy,"(9, 91)"
19,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_12.npy,"(71, 90)"
19,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_6.npy,"(56, 56)"
19,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_11.npy,"(56, 71)"
19,DeepFool,5,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_13.npy,"(91, 88)"
19,DeepFool,6,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_14.npy,"(91, 71)"
19,DeepFool,7,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_11.npy,"(9, 90)"
19,DeepFool,8,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_1.npy,"(56, 71)"
21,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_0.npy,"(71, 71)"
21,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
21,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_9.npy,"(71, 71)"
21,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_7.npy,"(53, 53)"
21,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_29.npy,"(90, 90)"
21,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_26.npy,"(90, 90)"
21,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_11.npy,"(6, 6)"
21,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_14.npy,"(49, 49)"
21,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
21,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_24.npy,"(6, 6)"
21,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_13.npy,"(88, 88)"
21,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_12.npy,"(56, 56)"
21,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_23.npy,"(90, 90)"
21,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_29.npy,"(56, 56)"
21,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_2.npy,"(56, 56)"
21,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_16.npy,"(56, 56)"
21,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,"(90, 90)"
21,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_3.npy,"(71, 71)"
21,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_7.npy,"(88, 88)"
21,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_2.npy,"(57, 57)"
21,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
21,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_29.npy,"(70, 70)"
21,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_25.npy,"(89, 89)"
21,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_6.npy,"(70, 70)"
21,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_28.npy,"(90, 90)"
21,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
21,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_13.npy,"(56, 56)"
21,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_13_attack_DeepFool_sample_2.npy,"(56, 56)"
21,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_17.npy,"(91, 91)"
21,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_21_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_0.npy,"(56, 56)"
23,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_15.npy,"(49, 71)"
23,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_13.npy,"(90, 70)"
23,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_10.npy,"(57, 49)"
24,CW,0,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_10.npy,"(53, 53)"
24,CW,1,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_15.npy,"(49, 49)"
24,CW,2,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
24,CW,3,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_21.npy,"(71, 71)"
24,CW,4,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_16.npy,"(56, 56)"
24,CW,5,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_17.npy,"(91, 91)"
24,CW,6,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_29.npy,"(56, 56)"
24,CW,7,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_28.npy,"(71, 71)"
24,CW,8,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_1.npy,"(90, 90)"
24,CW,9,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_6.npy,"(71, 71)"
24,CW,10,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_28.npy,"(91, 91)"
24,CW,11,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_11.npy,"(56, 56)"
24,CW,12,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_12.npy,"(9, 9)"
24,CW,13,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_23.npy,"(88, 88)"
24,CW,14,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_19_attack_DeepFool_sample_20.npy,"(56, 56)"
24,CW,15,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_24.npy,"(70, 70)"
24,CW,16,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy,"(88, 88)"
24,CW,17,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_17.npy,"(71, 71)"
24,CW,18,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_9.npy,"(70, 70)"
24,CW,19,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_15.npy,"(71, 71)"
24,CW,20,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_16_attack_Universal_sample_4.npy,"(57, 57)"
24,CW,21,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_18.npy,"(90, 90)"
24,CW,22,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_Universal_sample_18.npy,"(70, 70)"
24,CW,23,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_4.npy,"(71, 71)"
24,CW,24,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/round_12_attack_PGD_sample_0.npy,"(91, 91)"
24,CW,25,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_12.npy,"(70, 70)"
24,CW,26,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_15.npy,"(70, 70)"
24,CW,27,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_9.npy,"(70, 70)"
24,CW,28,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_3.npy,"(70, 70)"
24,CW,29,PyTorch/TorchDenseNet/adversarial_samples/round_24_attack_CW_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_2.npy,"(6, 6)"
25,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_24.npy,"(80, 88)"
25,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_5.npy,"(70, 71)"
25,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_15_attack_FGM_sample_24.npy,"(70, 70)"
25,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_FGM_sample_29.npy,"(57, 57)"
25,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_5.npy,"(70, 70)"
25,DeepFool,5,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_16.npy,"(70, 49)"
25,DeepFool,6,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_21.npy,"(9, 91)"
25,DeepFool,7,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_23.npy,"(70, 70)"
25,DeepFool,8,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_4.npy,"(71, 88)"
25,DeepFool,9,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_24.npy,"(56, 9)"
25,DeepFool,10,PyTorch/TorchDenseNet/adversarial_samples/round_25_attack_DeepFool_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_12.npy,"(80, 88)"
29,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_20_attack_FGM_sample_19.npy,"(71, 70)"
29,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_2.npy,"(88, 70)"
29,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_2.npy,"(56, 56)"
29,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_27_attack_PGD_sample_9.npy,"(56, 56)"
29,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_22_attack_FGM_sample_10.npy,"(91, 71)"
29,DeepFool,5,PyTorch/TorchDenseNet/adversarial_samples/round_29_attack_DeepFool_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_11_attack_PGD_sample_16.npy,"(30, 88)"
30,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_14.npy,"(56, 70)"
30,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_Universal_sample_3.npy,"(91, 30)"
30,DeepFool,2,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_23_attack_DeepFool_sample_16.npy,"(56, 56)"
30,DeepFool,3,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_23.npy,"(89, 70)"
30,DeepFool,4,PyTorch/TorchDenseNet/adversarial_samples/round_30_attack_DeepFool_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_18_attack_PGD_sample_23.npy,"(9, 91)"
31,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_31_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_10.npy,"(9, 91)"
31,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_31_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_DeepFool_sample_8.npy,"(9, 70)"
32,DeepFool,0,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_10_attack_FGM_sample_23.npy,"(9, 91)"
32,DeepFool,1,PyTorch/TorchDenseNet/adversarial_samples/round_32_attack_DeepFool_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_8_attack_DeepFool_sample_13.npy,"(57, 70)"
