Round,Index,True Label,Predict Label
18,15,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
18,16,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
18,17,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
18,18,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
18,19,"tensor(83, device='cuda:0')","tensor(89, device='cuda:0')"
18,20,"tensor(13, device='cuda:0')","tensor(20, device='cuda:0')"
18,21,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
18,22,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
18,23,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
18,24,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
18,25,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
18,26,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
18,27,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
18,28,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
18,29,"tensor(83, device='cuda:0')","tensor(89, device='cuda:0')"
19,0,"tensor(5, device='cuda:0')","tensor(79, device='cuda:0')"
19,1,"tensor(7, device='cuda:0')","tensor(20, device='cuda:0')"
19,2,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
19,3,"tensor(5, device='cuda:0')","tensor(81, device='cuda:0')"
19,4,"tensor(13, device='cuda:0')","tensor(20, device='cuda:0')"
19,5,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
19,6,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
19,7,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
19,8,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
19,9,"tensor(5, device='cuda:0')","tensor(79, device='cuda:0')"
19,10,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
19,11,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
19,12,"tensor(71, device='cuda:0')","tensor(20, device='cuda:0')"
19,13,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
19,14,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
19,15,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
19,16,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
19,17,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
19,18,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
19,19,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
19,20,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
19,21,"tensor(62, device='cuda:0')","tensor(20, device='cuda:0')"
19,22,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
19,23,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
19,24,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
19,25,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
19,26,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
19,27,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
19,28,"tensor(7, device='cuda:0')","tensor(5, device='cuda:0')"
19,29,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
20,0,"tensor(70, device='cuda:0')","tensor(26, device='cuda:0')"
20,1,"tensor(81, device='cuda:0')","tensor(26, device='cuda:0')"
20,2,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
20,3,"tensor(83, device='cuda:0')","tensor(70, device='cuda:0')"
20,4,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
20,6,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
20,7,"tensor(89, device='cuda:0')","tensor(62, device='cuda:0')"
20,8,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
20,9,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
20,10,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
20,11,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
20,12,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
20,13,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
20,14,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
20,15,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
20,16,"tensor(20, device='cuda:0')","tensor(62, device='cuda:0')"
20,17,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
20,18,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
20,19,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
20,20,"tensor(71, device='cuda:0')","tensor(89, device='cuda:0')"
20,21,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
20,22,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
20,23,"tensor(89, device='cuda:0')","tensor(13, device='cuda:0')"
20,24,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
20,25,"tensor(79, device='cuda:0')","tensor(81, device='cuda:0')"
20,26,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
20,27,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
20,28,"tensor(83, device='cuda:0')","tensor(70, device='cuda:0')"
20,29,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
21,0,"tensor(70, device='cuda:0')","tensor(62, device='cuda:0')"
21,1,"tensor(26, device='cuda:0')","tensor(20, device='cuda:0')"
21,2,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
21,3,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
21,4,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,5,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,6,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,7,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
21,8,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
21,9,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
21,10,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,11,"tensor(5, device='cuda:0')","tensor(83, device='cuda:0')"
21,12,"tensor(5, device='cuda:0')","tensor(20, device='cuda:0')"
21,13,"tensor(69, device='cuda:0')","tensor(81, device='cuda:0')"
21,14,"tensor(20, device='cuda:0')","tensor(69, device='cuda:0')"
21,15,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,16,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
21,17,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
21,18,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
21,19,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
21,20,"tensor(26, device='cuda:0')","tensor(20, device='cuda:0')"
21,21,"tensor(70, device='cuda:0')","tensor(62, device='cuda:0')"
21,22,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
21,23,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
21,24,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
21,25,"tensor(70, device='cuda:0')","tensor(62, device='cuda:0')"
21,26,"tensor(20, device='cuda:0')","tensor(69, device='cuda:0')"
21,27,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
21,28,"tensor(71, device='cuda:0')","tensor(89, device='cuda:0')"
21,29,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
24,0,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
24,1,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
24,2,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
24,3,"tensor(79, device='cuda:0')","tensor(70, device='cuda:0')"
24,4,"tensor(20, device='cuda:0')","tensor(79, device='cuda:0')"
24,5,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
24,6,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
24,7,"tensor(20, device='cuda:0')","tensor(5, device='cuda:0')"
24,8,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
24,10,"tensor(79, device='cuda:0')","tensor(89, device='cuda:0')"
24,11,"tensor(5, device='cuda:0')","tensor(62, device='cuda:0')"
24,12,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
24,14,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
24,15,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
24,16,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
24,18,"tensor(20, device='cuda:0')","tensor(79, device='cuda:0')"
24,19,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
24,21,"tensor(5, device='cuda:0')","tensor(20, device='cuda:0')"
24,22,"tensor(88, device='cuda:0')","tensor(79, device='cuda:0')"
24,23,"tensor(89, device='cuda:0')","tensor(62, device='cuda:0')"
24,24,"tensor(83, device='cuda:0')","tensor(70, device='cuda:0')"
24,25,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
24,26,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
24,27,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
24,28,"tensor(20, device='cuda:0')","tensor(7, device='cuda:0')"
24,29,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
25,0,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
25,1,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
25,2,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
25,3,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
25,4,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
25,5,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
25,6,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
25,7,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
25,8,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
25,9,"tensor(62, device='cuda:0')","tensor(7, device='cuda:0')"
25,10,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
25,11,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
25,12,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
25,13,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
25,14,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
25,15,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
25,16,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
25,17,"tensor(26, device='cuda:0')","tensor(81, device='cuda:0')"
25,18,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
25,19,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
25,20,"tensor(5, device='cuda:0')","tensor(20, device='cuda:0')"
25,21,"tensor(71, device='cuda:0')","tensor(89, device='cuda:0')"
25,22,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
25,23,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
25,24,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
25,25,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
25,26,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
25,27,"tensor(88, device='cuda:0')","tensor(89, device='cuda:0')"
25,28,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
25,29,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
26,0,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
26,1,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
26,2,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
26,3,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
26,4,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
26,5,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
26,6,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
26,7,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
26,8,"tensor(13, device='cuda:0')","tensor(20, device='cuda:0')"
26,9,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
26,10,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
26,11,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
26,12,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
26,13,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
26,14,"tensor(26, device='cuda:0')","tensor(20, device='cuda:0')"
26,15,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
26,16,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
26,17,"tensor(83, device='cuda:0')","tensor(70, device='cuda:0')"
26,18,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
26,19,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
26,20,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
26,21,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
26,22,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
26,23,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
26,24,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
26,25,"tensor(79, device='cuda:0')","tensor(5, device='cuda:0')"
26,26,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
26,27,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
26,28,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
26,29,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
27,0,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
27,1,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
27,2,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
27,3,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
27,4,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
27,5,"tensor(83, device='cuda:0')","tensor(89, device='cuda:0')"
27,6,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
27,7,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
27,8,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
27,9,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
27,10,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
27,11,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
27,12,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
27,13,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
27,14,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
27,15,"tensor(83, device='cuda:0')","tensor(70, device='cuda:0')"
27,16,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
27,17,"tensor(5, device='cuda:0')","tensor(79, device='cuda:0')"
27,18,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
27,19,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
27,20,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
27,21,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
27,22,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
27,23,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
27,24,"tensor(20, device='cuda:0')","tensor(69, device='cuda:0')"
27,25,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
27,26,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
27,27,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
27,28,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
27,29,"tensor(20, device='cuda:0')","tensor(83, device='cuda:0')"
28,0,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
28,1,"tensor(81, device='cuda:0')","tensor(83, device='cuda:0')"
28,3,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,4,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
28,5,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
28,6,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,8,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,9,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
28,10,"tensor(69, device='cuda:0')","tensor(83, device='cuda:0')"
28,11,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
28,13,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,14,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
28,15,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
28,16,"tensor(79, device='cuda:0')","tensor(89, device='cuda:0')"
28,17,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,18,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
28,19,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,20,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
28,21,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
28,22,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
28,23,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
28,24,"tensor(89, device='cuda:0')","tensor(7, device='cuda:0')"
28,25,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
28,26,"tensor(89, device='cuda:0')","tensor(7, device='cuda:0')"
28,27,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
28,29,"tensor(20, device='cuda:0')","tensor(5, device='cuda:0')"
29,0,"tensor(88, device='cuda:0')","tensor(89, device='cuda:0')"
29,1,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
29,2,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
29,3,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
29,4,"tensor(5, device='cuda:0')","tensor(81, device='cuda:0')"
29,5,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
29,6,"tensor(5, device='cuda:0')","tensor(20, device='cuda:0')"
29,7,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
29,8,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
29,9,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
29,10,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
29,11,"tensor(79, device='cuda:0')","tensor(20, device='cuda:0')"
29,12,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
29,13,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
29,14,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
29,15,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
29,16,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
29,17,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
29,18,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
29,19,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
29,20,"tensor(70, device='cuda:0')","tensor(62, device='cuda:0')"
29,21,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
29,22,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
29,23,"tensor(5, device='cuda:0')","tensor(81, device='cuda:0')"
29,24,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
29,25,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
29,26,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
29,27,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
29,28,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
29,29,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
32,0,"tensor(20, device='cuda:0')","tensor(7, device='cuda:0')"
32,1,"tensor(7, device='cuda:0')","tensor(71, device='cuda:0')"
32,2,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
32,3,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
32,4,"tensor(81, device='cuda:0')","tensor(71, device='cuda:0')"
32,5,"tensor(79, device='cuda:0')","tensor(89, device='cuda:0')"
32,6,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
32,7,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
32,8,"tensor(5, device='cuda:0')","tensor(79, device='cuda:0')"
32,10,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
32,11,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
32,12,"tensor(70, device='cuda:0')","tensor(5, device='cuda:0')"
32,13,"tensor(89, device='cuda:0')","tensor(7, device='cuda:0')"
32,14,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
32,15,"tensor(5, device='cuda:0')","tensor(70, device='cuda:0')"
32,17,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
32,18,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
32,19,"tensor(20, device='cuda:0')","tensor(91, device='cuda:0')"
32,20,"tensor(20, device='cuda:0')","tensor(5, device='cuda:0')"
32,21,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
32,22,"tensor(81, device='cuda:0')","tensor(83, device='cuda:0')"
32,23,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
32,24,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
32,25,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
32,26,"tensor(69, device='cuda:0')","tensor(83, device='cuda:0')"
32,27,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
32,28,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
34,0,"tensor(81, device='cuda:0')","tensor(5, device='cuda:0')"
34,1,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
34,2,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
34,3,"tensor(70, device='cuda:0')","tensor(91, device='cuda:0')"
34,4,"tensor(13, device='cuda:0')","tensor(20, device='cuda:0')"
34,5,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
34,6,"tensor(5, device='cuda:0')","tensor(89, device='cuda:0')"
34,7,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
34,8,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
34,9,"tensor(69, device='cuda:0')","tensor(81, device='cuda:0')"
34,10,"tensor(20, device='cuda:0')","tensor(5, device='cuda:0')"
34,11,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
34,12,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
34,13,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
34,14,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
34,15,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
34,16,"tensor(81, device='cuda:0')","tensor(62, device='cuda:0')"
34,17,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
34,18,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
34,19,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
34,20,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
34,21,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
34,22,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
34,23,"tensor(20, device='cuda:0')","tensor(62, device='cuda:0')"
34,24,"tensor(89, device='cuda:0')","tensor(7, device='cuda:0')"
34,25,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
34,26,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
34,27,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
34,28,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
36,0,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
36,1,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
36,2,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
36,3,"tensor(81, device='cuda:0')","tensor(5, device='cuda:0')"
36,4,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,5,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
36,6,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
36,7,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,8,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,9,"tensor(70, device='cuda:0')","tensor(83, device='cuda:0')"
36,10,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,12,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,13,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
36,14,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
36,16,"tensor(20, device='cuda:0')","tensor(7, device='cuda:0')"
36,17,"tensor(81, device='cuda:0')","tensor(69, device='cuda:0')"
36,18,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
36,19,"tensor(20, device='cuda:0')","tensor(70, device='cuda:0')"
36,20,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
36,21,"tensor(89, device='cuda:0')","tensor(70, device='cuda:0')"
36,22,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
36,24,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
36,25,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
36,26,"tensor(89, device='cuda:0')","tensor(5, device='cuda:0')"
36,27,"tensor(89, device='cuda:0')","tensor(81, device='cuda:0')"
36,28,"tensor(20, device='cuda:0')","tensor(5, device='cuda:0')"
36,29,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
37,0,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
37,1,"tensor(81, device='cuda:0')","tensor(70, device='cuda:0')"
37,2,"tensor(5, device='cuda:0')","tensor(83, device='cuda:0')"
37,3,"tensor(79, device='cuda:0')","tensor(5, device='cuda:0')"
37,4,"tensor(83, device='cuda:0')","tensor(5, device='cuda:0')"
37,5,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
37,6,"tensor(83, device='cuda:0')","tensor(20, device='cuda:0')"
37,7,"tensor(70, device='cuda:0')","tensor(81, device='cuda:0')"
37,8,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
37,9,"tensor(89, device='cuda:0')","tensor(20, device='cuda:0')"
37,10,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
37,11,"tensor(71, device='cuda:0')","tensor(89, device='cuda:0')"
37,12,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
37,13,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
37,14,"tensor(62, device='cuda:0')","tensor(7, device='cuda:0')"
37,15,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
37,16,"tensor(70, device='cuda:0')","tensor(20, device='cuda:0')"
37,17,"tensor(20, device='cuda:0')","tensor(89, device='cuda:0')"
37,18,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
37,19,"tensor(81, device='cuda:0')","tensor(20, device='cuda:0')"
37,20,"tensor(83, device='cuda:0')","tensor(79, device='cuda:0')"
37,21,"tensor(5, device='cuda:0')","tensor(81, device='cuda:0')"
37,22,"tensor(70, device='cuda:0')","tensor(89, device='cuda:0')"
37,23,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
37,24,"tensor(20, device='cuda:0')","tensor(69, device='cuda:0')"
37,25,"tensor(81, device='cuda:0')","tensor(89, device='cuda:0')"
37,26,"tensor(79, device='cuda:0')","tensor(81, device='cuda:0')"
37,27,"tensor(20, device='cuda:0')","tensor(81, device='cuda:0')"
37,28,"tensor(89, device='cuda:0')","tensor(83, device='cuda:0')"
